11:46:48.496 INFO  [main] org.apache.spark.SparkContext - Running Spark version 2.2.3
11:46:49.943 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@64d7b720{/jobs/job/json,null,AVAILABLE,@Spark}
11:46:49.944 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@5bb3d42d{/stages,null,AVAILABLE,@Spark}
11:46:49.945 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@2c1dc8e{/stages/json,null,AVAILABLE,@Spark}
11:46:49.945 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@4e7095ac{/stages/stage,null,AVAILABLE,@Spark}
11:46:49.946 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@51671b08{/stages/stage/json,null,AVAILABLE,@Spark}
11:46:49.947 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@1162410a{/stages/pool,null,AVAILABLE,@Spark}
11:46:49.947 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@62df0ff3{/stages/pool/json,null,AVAILABLE,@Spark}
11:46:49.948 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@62e8f862{/storage,null,AVAILABLE,@Spark}
11:46:49.949 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@3c49fab6{/storage/json,null,AVAILABLE,@Spark}
11:46:49.950 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@74518890{/storage/rdd,null,AVAILABLE,@Spark}
11:46:49.951 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@3f3ddbd9{/storage/rdd/json,null,AVAILABLE,@Spark}
11:46:49.952 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@6c2d4cc6{/environment,null,AVAILABLE,@Spark}
11:46:49.952 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@6134ac4a{/environment/json,null,AVAILABLE,@Spark}
11:46:49.953 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@71b1a49c{/executors,null,AVAILABLE,@Spark}
11:46:49.954 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@3773862a{/executors/json,null,AVAILABLE,@Spark}
11:46:49.955 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@589b028e{/executors/threadDump,null,AVAILABLE,@Spark}
11:46:49.956 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@9fecdf1{/executors/threadDump/json,null,AVAILABLE,@Spark}
11:46:49.963 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@3b0f7d9d{/static,null,AVAILABLE,@Spark}
11:46:49.964 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@6594402a{/,null,AVAILABLE,@Spark}
11:46:49.966 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@405325cf{/api,null,AVAILABLE,@Spark}
11:46:49.967 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@669d2b1b{/jobs/job/kill,null,AVAILABLE,@Spark}
11:46:49.967 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@1ea9f009{/stages/stage/kill,null,AVAILABLE,@Spark}
11:46:49.969 INFO  [main] org.apache.spark.ui.SparkUI - Bound SparkUI to 0.0.0.0, and started at http://10.0.152.153:4040
11:46:50.080 INFO  [main] org.apache.spark.executor.Executor - Starting executor ID driver on host localhost
11:46:50.169 INFO  [main] org.apache.spark.util.Utils - Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 62482.
11:46:50.170 INFO  [main] org.apache.spark.network.netty.NettyBlockTransferService - Server created on 10.0.152.153:62482
11:46:50.173 INFO  [main] org.apache.spark.storage.BlockManager - Using org.apache.spark.storage.RandomBlockReplicationPolicy for block replication policy
11:46:50.197 INFO  [main] org.apache.spark.storage.BlockManagerMaster - Registering BlockManager BlockManagerId(driver, 10.0.152.153, 62482, None)
11:46:50.202 INFO  [dispatcher-event-loop-3] org.apache.spark.storage.BlockManagerMasterEndpoint - Registering block manager 10.0.152.153:62482 with 1988.7 MB RAM, BlockManagerId(driver, 10.0.152.153, 62482, None)
11:46:50.209 INFO  [main] org.apache.spark.storage.BlockManagerMaster - Registered BlockManager BlockManagerId(driver, 10.0.152.153, 62482, None)
11:46:50.210 INFO  [main] org.apache.spark.storage.BlockManager - Initialized BlockManager: BlockManagerId(driver, 10.0.152.153, 62482, None)
11:46:50.524 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@415156bf{/metrics/json,null,AVAILABLE,@Spark}
11:46:50.560 INFO  [main] org.apache.spark.sql.internal.SharedState - loading hive config file: file:/D:/Java/JetBrains/release_test/target/classes/hive-site.xml
11:46:50.593 INFO  [main] org.apache.spark.sql.internal.SharedState - spark.sql.warehouse.dir is not set, but hive.metastore.warehouse.dir is set. Setting spark.sql.warehouse.dir to the value of hive.metastore.warehouse.dir ('hdfs://hdfsCluster/hive/db').
11:46:50.594 INFO  [main] org.apache.spark.sql.internal.SharedState - Warehouse path is 'hdfs://hdfsCluster/hive/db'.
11:46:50.599 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@5f303ecd{/SQL,null,AVAILABLE,@Spark}
11:46:50.599 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@25a73de1{/SQL/json,null,AVAILABLE,@Spark}
11:46:50.600 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@260f2144{/SQL/execution,null,AVAILABLE,@Spark}
11:46:50.601 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@51827393{/SQL/execution/json,null,AVAILABLE,@Spark}
11:46:50.603 INFO  [main] org.spark_project.jetty.server.handler.ContextHandler - Started o.s.j.s.ServletContextHandler@26f96b85{/static/sql,null,AVAILABLE,@Spark}
11:46:51.492 INFO  [main] org.apache.spark.sql.hive.HiveUtils - Initializing HiveMetastoreConnection version 1.2.1 using Spark classes.
11:46:52.086 WARN  [main] org.apache.hadoop.hive.conf.HiveConf - HiveConf of name hive.metastore.local does not exist
11:46:52.207 INFO  [main] hive.metastore - Trying to connect to metastore with URI thrift://node242:9083
11:46:53.129 INFO  [main] hive.metastore - Connected to metastore.
11:46:57.418 INFO  [main] org.apache.hadoop.hive.ql.session.SessionState - Created local directory: C:/Users/mx/AppData/Local/Temp/33538692-f50d-47dd-aa50-a90a2bc1e1dd_resources
11:46:57.449 INFO  [main] org.apache.hadoop.hive.ql.session.SessionState - Created HDFS directory: /tmp/hive/mx/33538692-f50d-47dd-aa50-a90a2bc1e1dd
11:46:57.498 INFO  [main] org.apache.hadoop.hive.ql.session.SessionState - Created local directory: C:/Users/mx/AppData/Local/Temp/mx/33538692-f50d-47dd-aa50-a90a2bc1e1dd
11:46:57.526 INFO  [main] org.apache.hadoop.hive.ql.session.SessionState - Created HDFS directory: /tmp/hive/mx/33538692-f50d-47dd-aa50-a90a2bc1e1dd/_tmp_space.db
11:46:57.530 INFO  [main] org.apache.spark.sql.hive.client.HiveClientImpl - Warehouse location for Hive client (version 1.2.1) is hdfs://hdfsCluster/hive/db
11:46:57.739 WARN  [main] org.apache.hadoop.hive.conf.HiveConf - HiveConf of name hive.metastore.local does not exist
11:46:57.866 INFO  [main] org.apache.hadoop.hive.ql.session.SessionState - Created local directory: C:/Users/mx/AppData/Local/Temp/5a78144c-2a00-40bd-9240-ed1ab99cfc25_resources
11:46:57.888 INFO  [main] org.apache.hadoop.hive.ql.session.SessionState - Created HDFS directory: /tmp/hive/mx/5a78144c-2a00-40bd-9240-ed1ab99cfc25
11:46:57.942 INFO  [main] org.apache.hadoop.hive.ql.session.SessionState - Created local directory: C:/Users/mx/AppData/Local/Temp/mx/5a78144c-2a00-40bd-9240-ed1ab99cfc25
11:46:58.000 INFO  [main] org.apache.hadoop.hive.ql.session.SessionState - Created HDFS directory: /tmp/hive/mx/5a78144c-2a00-40bd-9240-ed1ab99cfc25/_tmp_space.db
11:46:58.004 INFO  [main] org.apache.spark.sql.hive.client.HiveClientImpl - Warehouse location for Hive client (version 1.2.1) is hdfs://hdfsCluster/hive/db
11:46:58.028 INFO  [main] org.apache.spark.sql.execution.streaming.state.StateStoreCoordinatorRef - Registered StateStoreCoordinator endpoint
11:46:59.610 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: ods_release.ods_01_release_session
11:47:00.193 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:00.206 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:00.207 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:00.207 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:00.207 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:00.208 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:00.208 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:00.208 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:00.209 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:00.209 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: bigint
11:47:00.224 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: array<string>
11:47:00.556 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: release_session
11:47:00.571 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: release_status
11:47:00.571 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: device_num 
11:47:00.573 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: device_type
11:47:00.573 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: sources  
11:47:00.573 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: channels  
11:47:00.574 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: get_json_object(exts,'$.idcard') as idcard 
11:47:00.586 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: (cast(date_format(now(),'yyyy')as int) - cast(regexp_extract(get_json_object(exts,'$.idcard'),'(\d{6})(\d{4})',2)as int)) as age 
11:47:00.645 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: cast(regexp_extract(get_json_object(exts,'$.idcard'),'(\d{16})(\d{1})',2)as int) % 2 as gender 
11:47:00.649 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: get_json_object(exts,'$.area_code') as area_code 
11:47:00.650 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: get_json_object(exts,'$.longitude') as longitude 
11:47:00.651 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: get_json_object(exts,'$.latitude') as latitude 
11:47:00.652 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: get_json_object(exts,'$.matter_id') as matter_id 
11:47:00.653 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: get_json_object(exts,'$.model_code') as model_code 
11:47:00.654 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: get_json_object(exts,'$.model_version') as model_version 
11:47:00.654 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: get_json_object(exts,'$.aid') as aid 
11:47:00.655 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: ct
11:47:00.655 INFO  [main] org.apache.spark.sql.execution.SparkSqlParser - Parsing command: bdp_day
11:47:03.538 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:03.538 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:03.539 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:03.539 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:03.539 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:03.539 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:03.539 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:03.539 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:03.539 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: string
11:47:03.540 INFO  [main] org.apache.spark.sql.catalyst.parser.CatalystSqlParser - Parsing command: bigint
11:47:03.851 INFO  [main] org.apache.spark.sql.execution.datasources.FileSourceStrategy - Pruning directories with: isnotnull(bdp_day#9),(bdp_day#9 = 20190614)
11:47:03.855 INFO  [main] org.apache.spark.sql.execution.datasources.FileSourceStrategy - Post-Scan Filters: isnotnull(release_status#2),(release_status#2 = 01)
11:47:03.860 INFO  [main] org.apache.spark.sql.execution.datasources.FileSourceStrategy - Output Data Schema: struct<release_session: string, release_status: string, device_num: string, device_type: string, sources: string ... 6 more fields>
11:47:03.875 INFO  [main] org.apache.spark.sql.execution.FileSourceScanExec - Pushed Filters: IsNotNull(release_status),EqualTo(release_status,01)
11:47:03.884 INFO  [main] org.apache.spark.sql.execution.datasources.PrunedInMemoryFileIndex - Selected 1 partitions out of 1, pruned 0.0% partitions.
11:47:04.045 INFO  [Spark Context Cleaner] org.apache.spark.ContextCleaner - Cleaned accumulator 0
11:47:04.388 INFO  [main] org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator - Code generated in 287.710769 ms
11:47:04.663 INFO  [main] org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator - Code generated in 72.363077 ms
11:47:04.752 INFO  [main] org.apache.spark.storage.memory.MemoryStore - Block broadcast_0 stored as values in memory (estimated size 316.7 KB, free 1988.4 MB)
11:47:04.886 INFO  [main] org.apache.spark.storage.memory.MemoryStore - Block broadcast_0_piece0 stored as bytes in memory (estimated size 27.3 KB, free 1988.4 MB)
11:47:04.894 INFO  [dispatcher-event-loop-2] org.apache.spark.storage.BlockManagerInfo - Added broadcast_0_piece0 in memory on 10.0.152.153:62482 (size: 27.3 KB, free: 1988.7 MB)
11:47:04.897 INFO  [main] org.apache.spark.SparkContext - Created broadcast 0 from show at DWReleaseCustomer.scala:48
11:47:04.905 INFO  [main] org.apache.spark.sql.execution.FileSourceScanExec - Planning scan with bin packing, max size: 117218374 bytes, open cost is considered as scanning 4194304 bytes.
11:47:05.016 INFO  [main] org.apache.spark.SparkContext - Starting job: show at DWReleaseCustomer.scala:48
11:47:05.030 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - Registering RDD 4 (show at DWReleaseCustomer.scala:48)
11:47:05.032 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - Got job 0 (show at DWReleaseCustomer.scala:48) with 1 output partitions
11:47:05.032 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - Final stage: ResultStage 1 (show at DWReleaseCustomer.scala:48)
11:47:05.033 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - Parents of final stage: List(ShuffleMapStage 0)
11:47:05.034 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - Missing parents: List(ShuffleMapStage 0)
11:47:05.038 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - Submitting ShuffleMapStage 0 (MapPartitionsRDD[4] at show at DWReleaseCustomer.scala:48), which has no missing parents
11:47:05.155 INFO  [dag-scheduler-event-loop] org.apache.spark.storage.memory.MemoryStore - Block broadcast_1 stored as values in memory (estimated size 23.8 KB, free 1988.3 MB)
11:47:05.158 INFO  [dag-scheduler-event-loop] org.apache.spark.storage.memory.MemoryStore - Block broadcast_1_piece0 stored as bytes in memory (estimated size 10.3 KB, free 1988.3 MB)
11:47:05.159 INFO  [dispatcher-event-loop-0] org.apache.spark.storage.BlockManagerInfo - Added broadcast_1_piece0 in memory on 10.0.152.153:62482 (size: 10.3 KB, free: 1988.7 MB)
11:47:05.160 INFO  [dag-scheduler-event-loop] org.apache.spark.SparkContext - Created broadcast 1 from broadcast at DAGScheduler.scala:1004
11:47:05.177 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - Submitting 4 missing tasks from ShuffleMapStage 0 (MapPartitionsRDD[4] at show at DWReleaseCustomer.scala:48) (first 15 tasks are for partitions Vector(0, 1, 2, 3))
11:47:05.179 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.TaskSchedulerImpl - Adding task set 0.0 with 4 tasks
11:47:05.223 INFO  [dispatcher-event-loop-1] org.apache.spark.scheduler.TaskSetManager - Starting task 0.0 in stage 0.0 (TID 0, localhost, executor driver, partition 0, ANY, 5388 bytes)
11:47:05.224 INFO  [dispatcher-event-loop-1] org.apache.spark.scheduler.TaskSetManager - Starting task 1.0 in stage 0.0 (TID 1, localhost, executor driver, partition 1, ANY, 5388 bytes)
11:47:05.225 INFO  [dispatcher-event-loop-1] org.apache.spark.scheduler.TaskSetManager - Starting task 2.0 in stage 0.0 (TID 2, localhost, executor driver, partition 2, ANY, 5388 bytes)
11:47:05.225 INFO  [dispatcher-event-loop-1] org.apache.spark.scheduler.TaskSetManager - Starting task 3.0 in stage 0.0 (TID 3, localhost, executor driver, partition 3, ANY, 5388 bytes)
11:47:05.232 INFO  [Executor task launch worker for task 3] org.apache.spark.executor.Executor - Running task 3.0 in stage 0.0 (TID 3)
11:47:05.232 INFO  [Executor task launch worker for task 1] org.apache.spark.executor.Executor - Running task 1.0 in stage 0.0 (TID 1)
11:47:05.233 INFO  [Executor task launch worker for task 2] org.apache.spark.executor.Executor - Running task 2.0 in stage 0.0 (TID 2)
11:47:05.232 INFO  [Executor task launch worker for task 0] org.apache.spark.executor.Executor - Running task 0.0 in stage 0.0 (TID 0)
11:47:05.424 INFO  [Executor task launch worker for task 2] org.apache.spark.sql.catalyst.expressions.codegen.CodeGenerator - Code generated in 83.498256 ms
11:47:05.448 INFO  [Executor task launch worker for task 3] org.apache.spark.sql.execution.datasources.FileScanRDD - Reading File path: hdfs://hdfsCluster/data/release/ods/release_session/bdp_day=20190614/1560478440000m3cdfa4d, range: 117218374-230215221, partition values: [20190614]
11:47:05.448 INFO  [Executor task launch worker for task 1] org.apache.spark.sql.execution.datasources.FileScanRDD - Reading File path: hdfs://hdfsCluster/data/release/ods/release_session/bdp_day=20190614/1560478440000m3cdfa4d, range: 0-117218374, partition values: [20190614]
11:47:05.448 INFO  [Executor task launch worker for task 0] org.apache.spark.sql.execution.datasources.FileScanRDD - Reading File path: hdfs://hdfsCluster/data/release/ods/release_session/bdp_day=20190614/1560453600000ci726eb9, range: 0-117218374, partition values: [20190614]
11:47:05.455 INFO  [Executor task launch worker for task 2] org.apache.spark.sql.execution.datasources.FileScanRDD - Reading File path: hdfs://hdfsCluster/data/release/ods/release_session/bdp_day=20190614/1560453600000ci726eb9, range: 117218374-230269670, partition values: [20190614]
11:47:06.584 INFO  [Executor task launch worker for task 0] org.apache.parquet.filter2.compat.FilterCompat - Filtering using predicate: and(noteq(release_status, null), eq(release_status, Binary{"01"}))
11:47:06.584 INFO  [Executor task launch worker for task 2] org.apache.parquet.filter2.compat.FilterCompat - Filtering using predicate: and(noteq(release_status, null), eq(release_status, Binary{"01"}))
11:47:06.584 INFO  [Executor task launch worker for task 1] org.apache.parquet.filter2.compat.FilterCompat - Filtering using predicate: and(noteq(release_status, null), eq(release_status, Binary{"01"}))
11:47:06.584 INFO  [Executor task launch worker for task 3] org.apache.parquet.filter2.compat.FilterCompat - Filtering using predicate: and(noteq(release_status, null), eq(release_status, Binary{"01"}))
11:48:40.367 INFO  [Executor task launch worker for task 2] org.apache.spark.executor.Executor - Finished task 2.0 in stage 0.0 (TID 2). 1825 bytes result sent to driver
11:48:40.504 INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager - Finished task 2.0 in stage 0.0 (TID 2) in 95278 ms on localhost (executor driver) (1/4)
11:48:41.573 INFO  [Executor task launch worker for task 3] org.apache.spark.executor.Executor - Finished task 3.0 in stage 0.0 (TID 3). 1782 bytes result sent to driver
11:48:41.576 INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager - Finished task 3.0 in stage 0.0 (TID 3) in 96351 ms on localhost (executor driver) (2/4)
11:48:54.453 INFO  [Executor task launch worker for task 0] org.apache.spark.executor.Executor - Finished task 0.0 in stage 0.0 (TID 0). 1782 bytes result sent to driver
11:48:54.457 INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager - Finished task 0.0 in stage 0.0 (TID 0) in 109244 ms on localhost (executor driver) (3/4)
11:49:08.299 INFO  [Executor task launch worker for task 1] org.apache.spark.executor.Executor - Finished task 1.0 in stage 0.0 (TID 1). 1782 bytes result sent to driver
11:49:08.304 INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager - Finished task 1.0 in stage 0.0 (TID 1) in 123080 ms on localhost (executor driver) (4/4)
11:49:08.309 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - ShuffleMapStage 0 (show at DWReleaseCustomer.scala:48) finished in 123.102 s
11:49:08.310 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - looking for newly runnable stages
11:49:08.311 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - running: Set()
11:49:08.312 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - waiting: Set(ResultStage 1)
11:49:08.312 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - failed: Set()
11:49:08.312 INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSchedulerImpl - Removed TaskSet 0.0, whose tasks have all completed, from pool 
11:49:08.315 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - Submitting ResultStage 1 (MapPartitionsRDD[6] at show at DWReleaseCustomer.scala:48), which has no missing parents
11:49:08.322 INFO  [dag-scheduler-event-loop] org.apache.spark.storage.memory.MemoryStore - Block broadcast_2 stored as values in memory (estimated size 3.7 KB, free 1988.3 MB)
11:49:08.323 INFO  [dag-scheduler-event-loop] org.apache.spark.storage.memory.MemoryStore - Block broadcast_2_piece0 stored as bytes in memory (estimated size 2.2 KB, free 1988.3 MB)
11:49:08.324 INFO  [dispatcher-event-loop-0] org.apache.spark.storage.BlockManagerInfo - Added broadcast_2_piece0 in memory on 10.0.152.153:62482 (size: 2.2 KB, free: 1988.7 MB)
11:49:08.324 INFO  [dag-scheduler-event-loop] org.apache.spark.SparkContext - Created broadcast 2 from broadcast at DAGScheduler.scala:1004
11:49:08.326 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.DAGScheduler - Submitting 1 missing tasks from ResultStage 1 (MapPartitionsRDD[6] at show at DWReleaseCustomer.scala:48) (first 15 tasks are for partitions Vector(0))
11:49:08.326 INFO  [dag-scheduler-event-loop] org.apache.spark.scheduler.TaskSchedulerImpl - Adding task set 1.0 with 1 tasks
11:49:08.327 INFO  [dispatcher-event-loop-1] org.apache.spark.scheduler.TaskSetManager - Starting task 0.0 in stage 1.0 (TID 4, localhost, executor driver, partition 0, ANY, 4726 bytes)
11:49:08.328 INFO  [Executor task launch worker for task 4] org.apache.spark.executor.Executor - Running task 0.0 in stage 1.0 (TID 4)
11:49:08.343 INFO  [Executor task launch worker for task 4] org.apache.spark.storage.ShuffleBlockFetcherIterator - Getting 4 non-empty blocks out of 4 blocks
11:49:08.344 INFO  [Executor task launch worker for task 4] org.apache.spark.storage.ShuffleBlockFetcherIterator - Started 0 remote fetches in 5 ms
11:49:08.396 INFO  [Executor task launch worker for task 4] org.apache.spark.executor.Executor - Finished task 0.0 in stage 1.0 (TID 4). 2285 bytes result sent to driver
